cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_rua
26156;2019;2019m04;Valença;3306107;Interior;1
26157;2019;2019m04;Rio das Flores;3304508;Interior;0
26158;2019;2019m04;Volta Redonda;3306305;Interior;40
26159;2019;2019m04;Piraí;3304003;Interior;0
26160;2019;2019m04;Vassouras;3306206;Interior;0
26161;2019;2019m04;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
26162;2019;2019m04;Mendes;3302809;Interior;0
26163;2019;2019m04;Engenheiro Paulo de Frontin;3301801;Interior;0
26164;2019;2019m04;Itatiaia;3302254;Interior;2
26165;2019;2019m04;"Porto Real;Quatis";9999992;Interior;0
26166;2019;2019m04;Pinheiral;3303955;Interior;1
26167;2019;2019m04;São José do Vale do Rio Preto;3305158;Interior;0
26168;2019;2019m04;Petrópolis;3303906;Interior;14
26169;2019;2019m04;Petrópolis;3303906;Interior;2
26170;2019;2019m04;Paraíba do Sul;3303708;Interior;2
26171;2019;2019m04;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;3
26172;2019;2019m04;Sapucaia;3305406;Interior;0
26173;2019;2019m04;Teresópolis;3305802;Interior;6
26174;2019;2019m04;Sumidouro;3305703;Interior;0
26175;2019;2019m04;Carmo;3301207;Interior;0
26176;2019;2019m04;Araruama;3300209;Interior;39
26177;2019;2019m04;Rio Bonito;3304300;Interior;12
26178;2019;2019m04;Silva Jardim;3305604;Interior;1
26179;2019;2019m04;Casimiro de Abreu;3301306;Interior;3
26180;2019;2019m04;Conceição de Macabú;3301405;Interior;3
26181;2019;2019m04;Macaé;3302403;Interior;81
26182;2019;2019m04;Saquarema;3305505;Interior;13
26183;2019;2019m04;São Pedro da Aldeia;3305208;Interior;19
26184;2019;2019m04;Cabo Frio;3300704;Interior;70
26185;2019;2019m04;Armação dos Búzios;3300233;Interior;13
26186;2019;2019m04;Rio das Ostras;3304524;Interior;44
26187;2019;2019m04;Iguaba Grande;3301876;Interior;7
26188;2019;2019m04;"Quissamã;Carapebus";9999994;Interior;4
26189;2019;2019m04;Arraial do Cabo;3300258;Interior;3
26190;2019;2019m04;Campos dos Goytacazes;3301009;Interior;87
26191;2019;2019m04;Itaocara;3302106;Interior;0
26192;2019;2019m04;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
26193;2019;2019m04;Miracema;3303005;Interior;0
26194;2019;2019m04;Laje do Muriaé;3302304;Interior;0
26195;2019;2019m04;Porciúncula;3304102;Interior;0
26196;2019;2019m04;"Natividade;Varre-Sai";9999997;Interior;0
26197;2019;2019m04;São Fidélis;3304805;Interior;0
26198;2019;2019m04;Cambuci;3300902;Interior;0
26199;2019;2019m04;"Itaperuna;São José de Ubá";9999996;Interior;1
26200;2019;2019m04;Bom Jesus de Itabapoana;3300605;Interior;1
26201;2019;2019m04;São João da Barra;3305000;Interior;9
26202;2019;2019m04;Campos dos Goytacazes;3301009;Interior;51
26203;2019;2019m04;São Francisco de Itabapoana;3304755;Interior;5
26204;2019;2019m04;"Cardoso Moreira;Italva";9999995;Interior;1
26205;2019;2019m04;Nova Friburgo;3303401;Interior;11
26206;2019;2019m04;Duas Barras;3301603;Interior;0
26207;2019;2019m04;Cantagalo;3301108;Interior;0
26208;2019;2019m04;"Cordeiro;Macuco";9999998;Interior;0
26209;2019;2019m04;São Sebastião do Alto;3305307;Interior;0
26210;2019;2019m04;Santa Maria Madalena;3304607;Interior;0
26211;2019;2019m04;Trajano de Morais;3305901;Interior;0
26212;2019;2019m04;Bom Jardim;3300506;Interior;0
26213;2019;2019m04;Cachoeiras de Macacu;3300803;Interior;14
26214;2019;2019m04;Mangaratiba;3302601;Interior;13
26215;2019;2019m04;Angra dos Reis;3300100;Interior;26
26216;2019;2019m04;Paraty;3303807;Interior;2
26217;2019;2019m04;Rio Claro;3304409;Interior;1
26218;2019;2019m05;Rio de Janeiro;3304557;Capital;84
26219;2019;2019m05;Rio de Janeiro;3304557;Capital;128
26220;2019;2019m05;Rio de Janeiro;3304557;Capital;149
26221;2019;2019m05;Rio de Janeiro;3304557;Capital;99
26222;2019;2019m05;Rio de Janeiro;3304557;Capital;23
26223;2019;2019m05;Rio de Janeiro;3304557;Capital;88
26224;2019;2019m05;Rio de Janeiro;3304557;Capital;153
26225;2019;2019m05;Rio de Janeiro;3304557;Capital;2
26226;2019;2019m05;Rio de Janeiro;3304557;Capital;53
26227;2019;2019m05;Rio de Janeiro;3304557;Capital;48
26228;2019;2019m05;Rio de Janeiro;3304557;Capital;77
26229;2019;2019m05;Rio de Janeiro;3304557;Capital;24
26230;2019;2019m05;Rio de Janeiro;3304557;Capital;165
26231;2019;2019m05;Rio de Janeiro;3304557;Capital;132
26232;2019;2019m05;Rio de Janeiro;3304557;Capital;155
26233;2019;2019m05;Rio de Janeiro;3304557;Capital;84
26234;2019;2019m05;Rio de Janeiro;3304557;Capital;123
26235;2019;2019m05;Rio de Janeiro;3304557;Capital;401
26236;2019;2019m05;Rio de Janeiro;3304557;Capital;198
26237;2019;2019m05;Rio de Janeiro;3304557;Capital;142
26238;2019;2019m05;Rio de Janeiro;3304557;Capital;119
26239;2019;2019m05;Rio de Janeiro;3304557;Capital;109
26240;2019;2019m05;Rio de Janeiro;3304557;Capital;84
26241;2019;2019m05;Rio de Janeiro;3304557;Capital;209
26242;2019;2019m05;Rio de Janeiro;3304557;Capital;64
26243;2019;2019m05;Rio de Janeiro;3304557;Capital;365
26244;2019;2019m05;Rio de Janeiro;3304557;Capital;208
26245;2019;2019m05;Rio de Janeiro;3304557;Capital;177
26246;2019;2019m05;Rio de Janeiro;3304557;Capital;205
26247;2019;2019m05;Rio de Janeiro;3304557;Capital;334
26248;2019;2019m05;Rio de Janeiro;3304557;Capital;380
26249;2019;2019m05;Rio de Janeiro;3304557;Capital;248
26250;2019;2019m05;Rio de Janeiro;3304557;Capital;97
26251;2019;2019m05;Rio de Janeiro;3304557;Capital;61
26252;2019;2019m05;Rio de Janeiro;3304557;Capital;156
26253;2019;2019m05;Rio de Janeiro;3304557;Capital;269
26254;2019;2019m05;Rio de Janeiro;3304557;Capital;216
26255;2019;2019m05;Rio de Janeiro;3304557;Capital;61
26256;2019;2019m05;Rio de Janeiro;3304557;Capital;88
26257;2019;2019m05;Rio de Janeiro;3304557;Capital;65
26258;2019;2019m05;Rio de Janeiro;3304557;Capital;150
26259;2019;2019m05;Seropédica;3305554;Baixada Fluminense;23
26260;2019;2019m05;Itaguaí;3302007;Baixada Fluminense;59
26261;2019;2019m05;Paracambi;3303609;Baixada Fluminense;11
26262;2019;2019m05;Nova Iguaçu;3303500;Baixada Fluminense;187
26263;2019;2019m05;Mesquita;3302858;Baixada Fluminense;191
26264;2019;2019m05;Belford Roxo;3300456;Baixada Fluminense;298
26265;2019;2019m05;Queimados;3304144;Baixada Fluminense;94
26266;2019;2019m05;Nova Iguaçu;3303500;Baixada Fluminense;174
26267;2019;2019m05;Nilópolis;3303203;Baixada Fluminense;215
26268;2019;2019m05;Nova Iguaçu;3303500;Baixada Fluminense;274
26269;2019;2019m05;Duque de Caxias;3301702;Baixada Fluminense;602
26270;2019;2019m05;Duque de Caxias;3301702;Baixada Fluminense;204
26271;2019;2019m05;Duque de Caxias;3301702;Baixada Fluminense;23
26272;2019;2019m05;Duque de Caxias;3301702;Baixada Fluminense;153
26273;2019;2019m05;Japeri;3302270;Baixada Fluminense;22
26274;2019;2019m05;São João de Meriti;3305109;Baixada Fluminense;522
26275;2019;2019m05;Magé;3302502;Baixada Fluminense;28
26276;2019;2019m05;Magé;3302502;Baixada Fluminense;57
26277;2019;2019m05;Guapimirim;3301850;Baixada Fluminense;11
26278;2019;2019m05;Tanguá;3305752;Interior;10
26279;2019;2019m05;Itaboraí;3301900;Interior;150
26280;2019;2019m05;São Gonçalo;3304904;Grande Niterói;348
26281;2019;2019m05;São Gonçalo;3304904;Grande Niterói;255
26282;2019;2019m05;São Gonçalo;3304904;Grande Niterói;217
26283;2019;2019m05;São Gonçalo;3304904;Grande Niterói;310
26284;2019;2019m05;Niterói;3303302;Grande Niterói;90
26285;2019;2019m05;Niterói;3303302;Grande Niterói;43
26286;2019;2019m05;Niterói;3303302;Grande Niterói;138
26287;2019;2019m05;Niterói;3303302;Grande Niterói;45
26288;2019;2019m05;Niterói;3303302;Grande Niterói;30
26289;2019;2019m05;Maricá;3302700;Grande Niterói;49
26290;2019;2019m05;Barra do Pirai;3300308;Interior;3
26291;2019;2019m05;Resende;3304201;Interior;7
26292;2019;2019m05;Barra Mansa;3300407;Interior;10
26293;2019;2019m05;Valença;3306107;Interior;0
26294;2019;2019m05;Rio das Flores;3304508;Interior;0
26295;2019;2019m05;Volta Redonda;3306305;Interior;34
26296;2019;2019m05;Piraí;3304003;Interior;0
26297;2019;2019m05;Vassouras;3306206;Interior;1
26298;2019;2019m05;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
26299;2019;2019m05;Mendes;3302809;Interior;0
26300;2019;2019m05;Engenheiro Paulo de Frontin;3301801;Interior;0
26301;2019;2019m05;Itatiaia;3302254;Interior;2
26302;2019;2019m05;"Porto Real;Quatis";9999992;Interior;1
26303;2019;2019m05;Pinheiral;3303955;Interior;4
26304;2019;2019m05;São José do Vale do Rio Preto;3305158;Interior;0
26305;2019;2019m05;Petrópolis;3303906;Interior;16
26306;2019;2019m05;Petrópolis;3303906;Interior;5
26307;2019;2019m05;Paraíba do Sul;3303708;Interior;0
26308;2019;2019m05;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;1
26309;2019;2019m05;Sapucaia;3305406;Interior;0
26310;2019;2019m05;Teresópolis;3305802;Interior;6
26311;2019;2019m05;Sumidouro;3305703;Interior;0
26312;2019;2019m05;Carmo;3301207;Interior;0
26313;2019;2019m05;Araruama;3300209;Interior;30
26314;2019;2019m05;Rio Bonito;3304300;Interior;4
26315;2019;2019m05;Silva Jardim;3305604;Interior;4
26316;2019;2019m05;Casimiro de Abreu;3301306;Interior;1
26317;2019;2019m05;Conceição de Macabú;3301405;Interior;2
26318;2019;2019m05;Macaé;3302403;Interior;80
26319;2019;2019m05;Saquarema;3305505;Interior;14
26320;2019;2019m05;São Pedro da Aldeia;3305208;Interior;21
26321;2019;2019m05;Cabo Frio;3300704;Interior;66
26322;2019;2019m05;Armação dos Búzios;3300233;Interior;11
26323;2019;2019m05;Rio das Ostras;3304524;Interior;48
26324;2019;2019m05;Iguaba Grande;3301876;Interior;9
26325;2019;2019m05;"Quissamã;Carapebus";9999994;Interior;5
26326;2019;2019m05;Arraial do Cabo;3300258;Interior;5
26327;2019;2019m05;Campos dos Goytacazes;3301009;Interior;71
26328;2019;2019m05;Itaocara;3302106;Interior;2
26329;2019;2019m05;"Santo Antônio de Pádua;Aperibé";9999993;Interior;1
26330;2019;2019m05;Miracema;3303005;Interior;0
26331;2019;2019m05;Laje do Muriaé;3302304;Interior;0
26332;2019;2019m05;Porciúncula;3304102;Interior;0
26333;2019;2019m05;"Natividade;Varre-Sai";9999997;Interior;0
26334;2019;2019m05;São Fidélis;3304805;Interior;0
26335;2019;2019m05;Cambuci;3300902;Interior;0
26336;2019;2019m05;"Itaperuna;São José de Ubá";9999996;Interior;4
26337;2019;2019m05;Bom Jesus de Itabapoana;3300605;Interior;0
26338;2019;2019m05;São João da Barra;3305000;Interior;4
26339;2019;2019m05;Campos dos Goytacazes;3301009;Interior;38
26340;2019;2019m05;São Francisco de Itabapoana;3304755;Interior;2
26341;2019;2019m05;"Cardoso Moreira;Italva";9999995;Interior;0
26342;2019;2019m05;Nova Friburgo;3303401;Interior;11
26343;2019;2019m05;Duas Barras;3301603;Interior;0
26344;2019;2019m05;Cantagalo;3301108;Interior;0
26345;2019;2019m05;"Cordeiro;Macuco";9999998;Interior;0
26346;2019;2019m05;São Sebastião do Alto;3305307;Interior;0
26347;2019;2019m05;Santa Maria Madalena;3304607;Interior;0
26348;2019;2019m05;Trajano de Morais;3305901;Interior;2
26349;2019;2019m05;Bom Jardim;3300506;Interior;0
26350;2019;2019m05;Cachoeiras de Macacu;3300803;Interior;10
26351;2019;2019m05;Mangaratiba;3302601;Interior;8
26352;2019;2019m05;Angra dos Reis;3300100;Interior;10
26353;2019;2019m05;Paraty;3303807;Interior;4
26354;2019;2019m05;Rio Claro;3304409;Interior;0
26355;2019;2019m06;Rio de Janeiro;3304557;Capital;83
26356;2019;2019m06;Rio de Janeiro;3304557;Capital;81
26357;2019;2019m06;Rio de Janeiro;3304557;Capital;123
26358;2019;2019m06;Rio de Janeiro;3304557;Capital;102
26359;2019;2019m06;Rio de Janeiro;3304557;Capital;20
26360;2019;2019m06;Rio de Janeiro;3304557;Capital;86
26361;2019;2019m06;Rio de Janeiro;3304557;Capital;89
26362;2019;2019m06;Rio de Janeiro;3304557;Capital;1
26363;2019;2019m06;Rio de Janeiro;3304557;Capital;52
26364;2019;2019m06;Rio de Janeiro;3304557;Capital;22
26365;2019;2019m06;Rio de Janeiro;3304557;Capital;56
26366;2019;2019m06;Rio de Janeiro;3304557;Capital;23
26367;2019;2019m06;Rio de Janeiro;3304557;Capital;122
26368;2019;2019m06;Rio de Janeiro;3304557;Capital;119
26369;2019;2019m06;Rio de Janeiro;3304557;Capital;161
26370;2019;2019m06;Rio de Janeiro;3304557;Capital;62
26371;2019;2019m06;Rio de Janeiro;3304557;Capital;93
26372;2019;2019m06;Rio de Janeiro;3304557;Capital;285
26373;2019;2019m06;Rio de Janeiro;3304557;Capital;162
26374;2019;2019m06;Rio de Janeiro;3304557;Capital;128
26375;2019;2019m06;Rio de Janeiro;3304557;Capital;137
26376;2019;2019m06;Rio de Janeiro;3304557;Capital;83
26377;2019;2019m06;Rio de Janeiro;3304557;Capital;87
26378;2019;2019m06;Rio de Janeiro;3304557;Capital;183
26379;2019;2019m06;Rio de Janeiro;3304557;Capital;56
26380;2019;2019m06;Rio de Janeiro;3304557;Capital;294
26381;2019;2019m06;Rio de Janeiro;3304557;Capital;162
26382;2019;2019m06;Rio de Janeiro;3304557;Capital;166
26383;2019;2019m06;Rio de Janeiro;3304557;Capital;185
26384;2019;2019m06;Rio de Janeiro;3304557;Capital;242
26385;2019;2019m06;Rio de Janeiro;3304557;Capital;321
26386;2019;2019m06;Rio de Janeiro;3304557;Capital;161
26387;2019;2019m06;Rio de Janeiro;3304557;Capital;32
26388;2019;2019m06;Rio de Janeiro;3304557;Capital;75
26389;2019;2019m06;Rio de Janeiro;3304557;Capital;151
26390;2019;2019m06;Rio de Janeiro;3304557;Capital;195
26391;2019;2019m06;Rio de Janeiro;3304557;Capital;159
26392;2019;2019m06;Rio de Janeiro;3304557;Capital;47
26393;2019;2019m06;Rio de Janeiro;3304557;Capital;57
26394;2019;2019m06;Rio de Janeiro;3304557;Capital;41
26395;2019;2019m06;Rio de Janeiro;3304557;Capital;117
26396;2019;2019m06;Seropédica;3305554;Baixada Fluminense;31
26397;2019;2019m06;Itaguaí;3302007;Baixada Fluminense;85
26398;2019;2019m06;Paracambi;3303609;Baixada Fluminense;2
26399;2019;2019m06;Nova Iguaçu;3303500;Baixada Fluminense;197
26400;2019;2019m06;Mesquita;3302858;Baixada Fluminense;188
26401;2019;2019m06;Belford Roxo;3300456;Baixada Fluminense;256
26402;2019;2019m06;Queimados;3304144;Baixada Fluminense;90
26403;2019;2019m06;Nova Iguaçu;3303500;Baixada Fluminense;193
26404;2019;2019m06;Nilópolis;3303203;Baixada Fluminense;201
26405;2019;2019m06;Nova Iguaçu;3303500;Baixada Fluminense;244
26406;2019;2019m06;Duque de Caxias;3301702;Baixada Fluminense;482
26407;2019;2019m06;Duque de Caxias;3301702;Baixada Fluminense;196
26408;2019;2019m06;Duque de Caxias;3301702;Baixada Fluminense;15
26409;2019;2019m06;Duque de Caxias;3301702;Baixada Fluminense;99
26410;2019;2019m06;Japeri;3302270;Baixada Fluminense;25
26411;2019;2019m06;São João de Meriti;3305109;Baixada Fluminense;438
26412;2019;2019m06;Magé;3302502;Baixada Fluminense;26
26413;2019;2019m06;Magé;3302502;Baixada Fluminense;53
26414;2019;2019m06;Guapimirim;3301850;Baixada Fluminense;9
26415;2019;2019m06;Tanguá;3305752;Interior;8
26416;2019;2019m06;Itaboraí;3301900;Interior;147
26417;2019;2019m06;São Gonçalo;3304904;Grande Niterói;317
26418;2019;2019m06;São Gonçalo;3304904;Grande Niterói;233
26419;2019;2019m06;São Gonçalo;3304904;Grande Niterói;232
26420;2019;2019m06;São Gonçalo;3304904;Grande Niterói;125
26421;2019;2019m06;Niterói;3303302;Grande Niterói;81
26422;2019;2019m06;Niterói;3303302;Grande Niterói;35
26423;2019;2019m06;Niterói;3303302;Grande Niterói;108
26424;2019;2019m06;Niterói;3303302;Grande Niterói;26
26425;2019;2019m06;Niterói;3303302;Grande Niterói;25
26426;2019;2019m06;Maricá;3302700;Grande Niterói;37
26427;2019;2019m06;Barra do Pirai;3300308;Interior;6
26428;2019;2019m06;Resende;3304201;Interior;7
26429;2019;2019m06;Barra Mansa;3300407;Interior;9
26430;2019;2019m06;Valença;3306107;Interior;0
26431;2019;2019m06;Rio das Flores;3304508;Interior;0
26432;2019;2019m06;Volta Redonda;3306305;Interior;32
26433;2019;2019m06;Piraí;3304003;Interior;1
26434;2019;2019m06;Vassouras;3306206;Interior;0
26435;2019;2019m06;"Miguel Pereira;Paty dos Alferes";9999999;Interior;4
26436;2019;2019m06;Mendes;3302809;Interior;2
26437;2019;2019m06;Engenheiro Paulo de Frontin;3301801;Interior;0
26438;2019;2019m06;Itatiaia;3302254;Interior;2
26439;2019;2019m06;"Porto Real;Quatis";9999992;Interior;4
26440;2019;2019m06;Pinheiral;3303955;Interior;3
26441;2019;2019m06;São José do Vale do Rio Preto;3305158;Interior;0
26442;2019;2019m06;Petrópolis;3303906;Interior;30
26443;2019;2019m06;Petrópolis;3303906;Interior;6
26444;2019;2019m06;Paraíba do Sul;3303708;Interior;2
26445;2019;2019m06;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;1
26446;2019;2019m06;Sapucaia;3305406;Interior;0
26447;2019;2019m06;Teresópolis;3305802;Interior;5
26448;2019;2019m06;Sumidouro;3305703;Interior;0
26449;2019;2019m06;Carmo;3301207;Interior;0
26450;2019;2019m06;Araruama;3300209;Interior;29
26451;2019;2019m06;Rio Bonito;3304300;Interior;4
26452;2019;2019m06;Silva Jardim;3305604;Interior;1
26453;2019;2019m06;Casimiro de Abreu;3301306;Interior;5
26454;2019;2019m06;Conceição de Macabú;3301405;Interior;1
26455;2019;2019m06;Macaé;3302403;Interior;57
26456;2019;2019m06;Saquarema;3305505;Interior;12
26457;2019;2019m06;São Pedro da Aldeia;3305208;Interior;27
26458;2019;2019m06;Cabo Frio;3300704;Interior;79
26459;2019;2019m06;Armação dos Búzios;3300233;Interior;20
26460;2019;2019m06;Rio das Ostras;3304524;Interior;33
26461;2019;2019m06;Iguaba Grande;3301876;Interior;5
26462;2019;2019m06;"Quissamã;Carapebus";9999994;Interior;1
26463;2019;2019m06;Arraial do Cabo;3300258;Interior;10
26464;2019;2019m06;Campos dos Goytacazes;3301009;Interior;58
26465;2019;2019m06;Itaocara;3302106;Interior;0
26466;2019;2019m06;"Santo Antônio de Pádua;Aperibé";9999993;Interior;3
26467;2019;2019m06;Miracema;3303005;Interior;0
26468;2019;2019m06;Laje do Muriaé;3302304;Interior;0
26469;2019;2019m06;Porciúncula;3304102;Interior;0
26470;2019;2019m06;"Natividade;Varre-Sai";9999997;Interior;0
26471;2019;2019m06;São Fidélis;3304805;Interior;0
26472;2019;2019m06;Cambuci;3300902;Interior;1
26473;2019;2019m06;"Itaperuna;São José de Ubá";9999996;Interior;3
26474;2019;2019m06;Bom Jesus de Itabapoana;3300605;Interior;0
26475;2019;2019m06;São João da Barra;3305000;Interior;0
26476;2019;2019m06;Campos dos Goytacazes;3301009;Interior;14
26477;2019;2019m06;São Francisco de Itabapoana;3304755;Interior;0
26478;2019;2019m06;"Cardoso Moreira;Italva";9999995;Interior;2
26479;2019;2019m06;Nova Friburgo;3303401;Interior;10
26480;2019;2019m06;Duas Barras;3301603;Interior;0
26481;2019;2019m06;Cantagalo;3301108;Interior;1
26482;2019;2019m06;"Cordeiro;Macuco";9999998;Interior;2
26483;2019;2019m06;São Sebastião do Alto;3305307;Interior;0
26484;2019;2019m06;Santa Maria Madalena;3304607;Interior;0
26485;2019;2019m06;Trajano de Morais;3305901;Interior;1
26486;2019;2019m06;Bom Jardim;3300506;Interior;0
26487;2019;2019m06;Cachoeiras de Macacu;3300803;Interior;6
26488;2019;2019m06;Mangaratiba;3302601;Interior;6
26489;2019;2019m06;Angra dos Reis;3300100;Interior;19
26490;2019;2019m06;Paraty;3303807;Interior;2
26491;2019;2019m06;Rio Claro;3304409;Interior;0
26492;2019;2019m07;Rio de Janeiro;3304557;Capital;87
26493;2019;2019m07;Rio de Janeiro;3304557;Capital;89
26494;2019;2019m07;Rio de Janeiro;3304557;Capital;127
26495;2019;2019m07;Rio de Janeiro;3304557;Capital;102
26496;2019;2019m07;Rio de Janeiro;3304557;Capital;26
26497;2019;2019m07;Rio de Janeiro;3304557;Capital;78
26498;2019;2019m07;Rio de Janeiro;3304557;Capital;107
26499;2019;2019m07;Rio de Janeiro;3304557;Capital;4
26500;2019;2019m07;Rio de Janeiro;3304557;Capital;73
26501;2019;2019m07;Rio de Janeiro;3304557;Capital;37
26502;2019;2019m07;Rio de Janeiro;3304557;Capital;49
26503;2019;2019m07;Rio de Janeiro;3304557;Capital;26
26504;2019;2019m07;Rio de Janeiro;3304557;Capital;110
26505;2019;2019m07;Rio de Janeiro;3304557;Capital;118
26506;2019;2019m07;Rio de Janeiro;3304557;Capital;145
26507;2019;2019m07;Rio de Janeiro;3304557;Capital;72
26508;2019;2019m07;Rio de Janeiro;3304557;Capital;119
26509;2019;2019m07;Rio de Janeiro;3304557;Capital;335
26510;2019;2019m07;Rio de Janeiro;3304557;Capital;173
26511;2019;2019m07;Rio de Janeiro;3304557;Capital;104
26512;2019;2019m07;Rio de Janeiro;3304557;Capital;138
26513;2019;2019m07;Rio de Janeiro;3304557;Capital;120
26514;2019;2019m07;Rio de Janeiro;3304557;Capital;96
26515;2019;2019m07;Rio de Janeiro;3304557;Capital;194
26516;2019;2019m07;Rio de Janeiro;3304557;Capital;77
26517;2019;2019m07;Rio de Janeiro;3304557;Capital;326
26518;2019;2019m07;Rio de Janeiro;3304557;Capital;123
26519;2019;2019m07;Rio de Janeiro;3304557;Capital;165
26520;2019;2019m07;Rio de Janeiro;3304557;Capital;192
26521;2019;2019m07;Rio de Janeiro;3304557;Capital;245
26522;2019;2019m07;Rio de Janeiro;3304557;Capital;355
